customer_id,snapshot_date,age,region,relationship_months,avg_monthly_inflow_6m,salary_inflow_ratio,inflow_cv_6m,avg_balance_6m,min_balance_6m,avg_monthly_spend_6m,monthly_txn_count_6m,digital_txn_ratio,cash_withdrawal_ratio,essential_spend_ratio,discretionary_spend_ratio,travel_spend_ratio,education_spend_ratio,business_merchant_ratio,investment_contribution_ratio,loan_balance,credit_card_utilisation,days_since_last_txn,monthly_app_logins_3m,products_held,overdraft_events_6m,late_payment_events_12m
C00600,2026-06-30,53,Waikato,130,4484,0.334,0.38,9151,4288,2167,30,0.284,0.397,0.422,0.265,0.037,0.03,0.113,0.008,32801,0.06,26,12,3,0,0
C00601,2026-06-30,30,Bay of Plenty,56,8733,0.733,0.222,7644,854,7898,104,0.925,0.083,0.454,0.386,0.161,0.025,0.048,0.009,146003,0.481,2,22,4,2,1
C00602,2026-06-30,58,Canterbury,112,5497,0.321,0.371,11157,4013,2305,3,0.302,0.443,0.566,0.192,0.02,0.029,0.07,0.04,21087,0.074,24,10,2,1,0
C00603,2026-06-30,27,Canterbury,8,3976,0.664,0.256,7334,2635,2766,63,0.925,0.043,0.47,0.386,0.086,0.071,0.047,0.039,13650,0.337,2,26,2,1,0
C00604,2026-06-30,25,Other,1,2358,0.716,0.242,6215,2290,1628,58,0.872,0.109,0.428,0.411,0.022,0.081,0.094,0.056,0,0.296,2,24,2,1,0
C00605,2026-06-30,44,Canterbury,89,9303,0.922,0.092,13698,8234,5763,55,0.909,0.099,0.508,0.264,0.009,0.06,0.081,0.014,135880,0.245,4,17,3,0,0
C00606,2026-06-30,27,Waikato,46,6330,0.767,0.219,22314,7019,6500,79,0.862,0.022,0.409,0.484,0.104,0.036,0.137,0.09,317244,0.619,1,21,5,0,0
C00607,2026-06-30,48,Wellington,134,12497,0.59,0.154,93549,69784,4635,22,0.744,0.019,0.511,0.226,0.111,0.038,0.093,0.224,728524,0.117,7,9,6,0,0
C00608,2026-06-30,50,Canterbury,54,9968,0.788,0.161,6276,1605,7710,94,0.741,0.056,0.417,0.498,0.102,0.031,0.108,0.0,0,0.754,1,25,4,0,0
C00609,2026-06-30,62,Waikato,141,5447,0.37,0.276,20188,6495,2415,28,0.269,0.423,0.554,0.252,0.018,0.0,0.075,0.062,36866,0.037,15,0,2,1,0
C00610,2026-06-30,26,Other,18,2506,0.761,0.262,2492,677,2376,60,0.804,0.106,0.432,0.355,0.0,0.078,0.062,0.025,0,0.331,4,22,3,0,1
C00611,2026-06-30,45,Canterbury,106,6435,0.866,0.097,11112,4861,4070,67,0.895,0.094,0.428,0.199,0.028,0.069,0.031,0.129,124585,0.229,5,25,4,0,1
C00612,2026-06-30,31,Waikato,37,13210,0.799,0.232,5641,257,11876,99,0.916,0.063,0.394,0.416,0.132,0.024,0.069,0.032,65128,0.774,1,22,4,3,0
C00613,2026-06-30,36,Other,76,9366,0.563,0.283,6069,1167,7393,87,0.851,0.09,0.372,0.407,0.081,0.042,0.053,0.107,93771,0.655,3,21,4,1,1
C00614,2026-06-30,18,Canterbury,1,2207,0.549,0.242,7002,1881,1935,72,0.866,0.038,0.432,0.395,0.054,0.059,0.028,0.0,5214,0.331,2,19,2,0,0
C00615,2026-06-30,23,Bay of Plenty,30,3938,0.679,0.136,1691,451,3189,83,0.917,0.051,0.515,0.31,0.075,0.081,0.0,0.034,32180,0.374,3,16,1,0,1
C00616,2026-06-30,36,Wellington,20,5397,0.933,0.108,13441,7242,3951,35,0.903,0.085,0.417,0.28,0.051,0.074,0.031,0.123,81510,0.202,3,20,4,0,0
C00617,2026-06-30,46,Other,159,25603,0.551,0.128,165731,104584,4851,61,0.583,0.0,0.519,0.252,0.119,0.01,0.131,0.26,124407,0.292,11,22,6,0,0
C00618,2026-06-30,30,Wellington,14,3930,0.872,0.252,2621,504,3132,67,0.927,0.0,0.441,0.326,0.06,0.09,0.079,0.031,9561,0.157,4,24,2,0,0
C00619,2026-06-30,34,Waikato,91,6909,0.601,0.167,8563,4088,4808,61,0.824,0.169,0.464,0.371,0.064,0.086,0.047,0.063,113387,0.379,4,21,2,0,0
C00620,2026-06-30,32,Bay of Plenty,36,5007,0.787,0.163,5212,1938,3798,95,0.868,0.067,0.421,0.295,0.006,0.074,0.027,0.0,17015,0.248,3,29,2,0,0
C00621,2026-06-30,38,Canterbury,79,3906,0.941,0.146,9071,5079,2346,63,0.992,0.124,0.424,0.155,0.05,0.091,0.044,0.115,148852,0.275,4,13,4,0,0
C00622,2026-06-30,23,Canterbury,16,2719,0.763,0.241,2650,686,2378,58,0.891,0.117,0.506,0.296,0.009,0.115,0.03,0.038,11386,0.283,6,24,1,0,0
C00623,2026-06-30,54,Waikato,120,8169,0.642,0.166,12435,2503,6853,86,0.815,0.013,0.496,0.494,0.144,0.052,0.115,0.053,108128,0.613,2,19,4,1,0
C00624,2026-06-30,31,Bay of Plenty,37,7225,0.516,0.184,14959,1587,7181,107,0.783,0.07,0.385,0.514,0.124,0.054,0.133,0.0,160216,0.942,3,34,3,3,1
C00625,2026-06-30,35,Other,115,6233,0.777,0.132,18245,5030,5948,99,0.705,0.029,0.366,0.516,0.117,0.018,0.053,0.037,82135,0.728,2,26,4,1,0
C00626,2026-06-30,37,Bay of Plenty,54,6772,0.832,0.205,4986,746,5981,102,0.868,0.071,0.331,0.45,0.095,0.05,0.067,0.081,0,0.491,2,32,4,0,0
C00627,2026-06-30,21,Canterbury,42,4265,0.824,0.226,3022,1187,2929,66,0.889,0.033,0.47,0.432,0.065,0.043,0.012,0.095,2533,0.201,5,21,1,0,0
C00628,2026-06-30,57,Waikato,118,4987,0.327,0.294,9225,3432,3661,28,0.355,0.402,0.552,0.166,0.013,0.031,0.098,0.0,39497,0.079,21,10,2,0,0
C00629,2026-06-30,21,Other,36,3124,0.691,0.345,3696,1168,2372,72,0.829,0.116,0.476,0.297,0.008,0.082,0.063,0.003,10650,0.392,2,27,1,0,0
C00630,2026-06-30,41,Bay of Plenty,169,14964,0.658,0.263,60392,37517,3153,42,0.843,0.09,0.4,0.34,0.116,0.02,0.068,0.298,319227,0.068,4,6,8,0,0
C00631,2026-06-30,50,Waikato,157,3932,0.615,0.313,15386,6427,1783,19,0.261,0.374,0.575,0.15,0.063,0.018,0.135,0.049,29374,0.0,32,0,3,1,1
C00632,2026-06-30,32,Waikato,90,7523,0.615,0.151,16432,3433,7947,117,0.975,0.0,0.401,0.536,0.168,0.043,0.096,0.009,34088,0.715,3,29,3,2,0
C00633,2026-06-30,23,Bay of Plenty,3,3905,0.635,0.229,1986,399,3292,72,0.878,0.0,0.469,0.392,0.061,0.112,0.022,0.089,0,0.402,5,25,2,0,0
C00634,2026-06-30,39,Canterbury,103,5287,0.938,0.12,13652,6945,2480,54,0.829,0.125,0.531,0.279,0.071,0.034,0.038,0.082,231869,0.325,2,19,4,0,0
C00635,2026-06-30,48,Bay of Plenty,130,4206,0.538,0.278,16711,4506,1942,24,0.367,0.481,0.524,0.199,0.0,0.029,0.087,0.1,0,0.247,31,9,2,0,0
C00636,2026-06-30,24,Waikato,30,4029,0.57,0.211,2378,916,3467,60,0.876,0.024,0.439,0.374,0.007,0.085,0.001,0.027,8087,0.043,4,20,2,0,0
C00637,2026-06-30,33,Waikato,25,3670,0.743,0.202,5161,899,2715,72,0.869,0.048,0.575,0.315,0.013,0.087,0.013,0.041,14742,0.348,4,22,3,0,0
C00638,2026-06-30,35,Wellington,70,12099,0.686,0.184,10130,1685,9951,97,0.866,0.126,0.38,0.485,0.111,0.058,0.078,0.068,58061,0.757,2,16,5,0,0
C00639,2026-06-30,47,Waikato,79,4902,0.868,0.14,18177,8357,2776,81,0.75,0.043,0.522,0.233,0.057,0.09,0.086,0.129,202324,0.288,5,14,3,0,0
C00640,2026-06-30,49,Auckland,189,4270,0.477,0.262,8627,3674,2549,31,0.308,0.329,0.541,0.243,0.039,0.012,0.173,0.039,15355,0.093,27,0,2,0,1
C00641,2026-06-30,31,Other,61,9578,0.781,0.177,10674,1966,10170,83,0.944,0.054,0.438,0.443,0.137,0.05,0.074,0.006,0,0.787,3,28,4,1,1
C00642,2026-06-30,55,Bay of Plenty,113,5165,0.391,0.258,17852,7655,2223,16,0.281,0.379,0.498,0.128,0.002,0.038,0.12,0.063,68276,0.038,22,0,2,0,0
C00643,2026-06-30,23,Canterbury,1,3129,0.767,0.301,1466,177,2653,57,0.888,0.008,0.525,0.366,0.045,0.12,0.098,0.089,0,0.662,3,22,2,0,0
C00644,2026-06-30,40,Bay of Plenty,101,5681,0.955,0.149,17264,7263,3164,60,0.753,0.097,0.487,0.26,0.091,0.066,0.088,0.038,34695,0.251,3,11,3,0,0
C00645,2026-06-30,33,Bay of Plenty,53,5777,0.616,0.323,11004,2777,4885,114,0.85,0.073,0.362,0.402,0.081,0.029,0.018,0.037,75664,0.736,2,32,4,0,0
C00646,2026-06-30,53,Auckland,135,4999,0.601,0.326,16702,7356,2138,29,0.345,0.426,0.459,0.184,0.02,0.013,0.116,0.125,14958,0.07,22,2,3,1,0
C00647,2026-06-30,39,Bay of Plenty,110,5181,0.799,0.086,10622,4478,2227,61,0.896,0.078,0.506,0.229,0.055,0.073,0.0,0.05,146032,0.199,3,17,6,0,0
C00648,2026-06-30,51,Other,165,17998,0.474,0.19,109996,66510,4919,49,0.681,0.09,0.629,0.314,0.127,0.021,0.132,0.291,173415,0.115,7,13,6,0,0
C00649,2026-06-30,18,Bay of Plenty,6,2879,0.558,0.294,2749,1089,2693,74,0.891,0.063,0.44,0.448,0.011,0.053,0.006,0.008,0,0.38,3,28,2,0,0
C00650,2026-06-30,24,Canterbury,26,2401,0.723,0.237,4209,794,2125,69,0.866,0.021,0.583,0.402,0.001,0.101,0.003,0.059,5561,0.195,3,21,1,0,0
C00651,2026-06-30,51,Bay of Plenty,135,15427,0.779,0.138,121249,83543,5259,36,0.852,0.115,0.492,0.261,0.094,0.037,0.089,0.318,104650,0.199,9,12,6,0,0
C00652,2026-06-30,53,Bay of Plenty,179,21171,0.354,0.253,150406,90611,9431,49,0.697,0.117,0.456,0.216,0.169,0.008,0.129,0.338,253243,0.168,4,4,5,0,0
C00653,2026-06-30,31,Bay of Plenty,12,4218,0.673,0.262,2770,554,2961,90,0.916,0.054,0.461,0.4,0.04,0.087,0.059,0.078,0,0.336,3,18,1,0,0
C00654,2026-06-30,52,Bay of Plenty,148,15354,0.573,0.24,164857,132630,4644,31,0.733,0.078,0.492,0.27,0.127,0.023,0.136,0.251,732198,0.182,6,14,4,0,0
C00655,2026-06-30,27,Other,13,2742,0.725,0.176,1898,297,2003,49,1.0,0.082,0.474,0.318,0.021,0.113,0.068,0.046,5339,0.415,2,20,2,1,0
C00656,2026-06-30,54,Wellington,130,3012,0.167,0.384,4437,1816,1915,9,0.353,0.406,0.529,0.125,0.035,0.0,0.082,0.051,25886,0.089,16,1,1,0,0
C00657,2026-06-30,63,Wellington,165,3466,0.483,0.242,3526,1611,1826,35,0.215,0.373,0.574,0.194,0.019,0.018,0.082,0.054,39783,0.186,21,0,2,0,0
C00658,2026-06-30,31,Waikato,97,2315,0.813,0.241,2036,863,1494,66,0.866,0.0,0.45,0.352,0.002,0.05,0.018,0.014,10789,0.374,3,32,4,1,0
C00659,2026-06-30,36,Auckland,113,6093,0.651,0.24,8583,1399,5818,104,0.795,0.038,0.39,0.527,0.119,0.016,0.09,0.052,105529,0.828,2,26,4,3,1
C00660,2026-06-30,35,Other,81,12010,0.549,0.285,6479,1148,12167,120,0.94,0.038,0.411,0.428,0.143,0.012,0.064,0.075,124531,0.791,1,22,5,3,0
C00661,2026-06-30,47,Auckland,113,26967,0.45,0.14,108405,75438,9640,60,0.692,0.06,0.404,0.24,0.161,0.032,0.118,0.307,385870,0.076,5,14,5,0,0
C00662,2026-06-30,27,Wellington,41,7359,0.714,0.205,10104,1475,7254,109,0.814,0.029,0.444,0.503,0.142,0.019,0.084,0.033,149473,0.732,2,22,4,4,0
C00663,2026-06-30,40,Other,147,11092,0.804,0.16,5394,1576,9625,95,0.964,0.058,0.366,0.448,0.084,0.045,0.062,0.076,53324,0.58,1,26,3,0,0
C00664,2026-06-30,40,Wellington,114,5522,1.0,0.145,7149,3688,3801,68,0.717,0.05,0.436,0.291,0.036,0.018,0.0,0.079,391290,0.266,3,26,3,0,0
C00665,2026-06-30,38,Wellington,78,4608,0.863,0.036,11679,5229,3632,59,0.8,0.064,0.417,0.259,0.024,0.095,0.051,0.096,85063,0.302,3,25,4,0,0
C00666,2026-06-30,18,Other,6,4568,0.78,0.317,3931,1091,3467,59,1.0,0.055,0.453,0.332,0.043,0.086,0.084,0.056,10641,0.382,3,31,2,1,0
C00667,2026-06-30,42,Auckland,132,14777,0.503,0.249,93768,84391,4309,51,0.631,0.01,0.405,0.331,0.137,0.025,0.124,0.299,91646,0.118,4,13,6,0,0
C00668,2026-06-30,22,Bay of Plenty,29,3000,0.671,0.196,2915,1259,1994,72,0.883,0.075,0.496,0.332,0.005,0.058,0.022,0.0,26368,0.227,2,21,1,0,0
C00669,2026-06-30,31,Other,61,5044,0.751,0.228,5645,2579,3354,90,0.811,0.048,0.429,0.347,0.0,0.096,0.01,0.114,10199,0.452,2,24,1,0,0
C00670,2026-06-30,75,Other,126,4342,0.58,0.332,18052,9847,2136,24,0.168,0.438,0.535,0.16,0.009,0.027,0.095,0.059,13618,0.083,29,0,1,1,0
C00671,2026-06-30,52,Wellington,123,3594,0.398,0.306,8283,2897,1959,14,0.176,0.336,0.534,0.197,0.015,0.025,0.032,0.01,0,0.042,33,0,1,0,0
C00672,2026-06-30,28,Canterbury,42,10430,0.557,0.293,7109,2294,9738,105,0.902,0.093,0.401,0.527,0.098,0.019,0.047,0.0,84759,0.799,2,32,3,7,0
C00673,2026-06-30,58,Other,198,2999,0.396,0.389,8952,3910,1571,25,0.306,0.36,0.561,0.156,0.042,0.025,0.055,0.071,23124,0.194,16,0,2,1,0
C00674,2026-06-30,46,Auckland,75,6583,0.889,0.114,21392,11300,4352,81,0.682,0.15,0.508,0.207,0.049,0.072,0.054,0.086,68801,0.384,4,20,4,1,0
C00675,2026-06-30,34,Other,67,6322,0.51,0.236,11069,2554,5766,97,0.877,0.117,0.409,0.48,0.143,0.009,0.101,0.028,96927,0.904,1,31,4,4,1
C00676,2026-06-30,42,Other,104,6572,0.689,0.253,5967,1023,6106,87,0.803,0.056,0.316,0.484,0.132,0.003,0.115,0.045,102716,0.594,2,27,4,1,0
C00677,2026-06-30,35,Auckland,146,6068,1.0,0.148,11212,6671,4413,38,0.769,0.186,0.452,0.24,0.058,0.098,0.047,0.05,273484,0.078,2,17,4,0,0
C00678,2026-06-30,31,Waikato,1,2928,0.792,0.252,1476,568,2659,85,0.899,0.005,0.493,0.353,0.054,0.083,0.044,0.023,0,0.244,5,28,1,1,0
C00679,2026-06-30,28,Other,87,7471,0.726,0.265,6392,1337,6302,88,0.865,0.147,0.412,0.425,0.105,0.041,0.121,0.043,68426,0.677,2,18,4,0,1
C00680,2026-06-30,36,Auckland,9,10629,0.548,0.197,14376,3729,10933,107,0.877,0.095,0.406,0.515,0.101,0.04,0.091,0.01,64741,0.66,1,25,6,4,1
C00681,2026-06-30,22,Canterbury,22,2875,0.798,0.4,3101,1082,2505,73,0.969,0.081,0.456,0.328,0.009,0.086,0.061,0.0,11053,0.387,3,25,2,1,0
C00682,2026-06-30,41,Bay of Plenty,69,7188,0.729,0.285,10172,2010,5467,84,0.849,0.085,0.467,0.435,0.111,0.028,0.082,0.052,77818,0.743,1,26,4,1,0
C00683,2026-06-30,29,Canterbury,59,2897,0.646,0.248,2889,423,1768,63,0.952,0.067,0.53,0.331,0.057,0.139,0.033,0.004,11543,0.476,4,22,2,0,0
C00684,2026-06-30,45,Auckland,133,6318,0.883,0.098,16125,8204,2923,62,0.895,0.075,0.486,0.234,0.041,0.101,0.012,0.099,234342,0.221,4,15,3,0,0
C00685,2026-06-30,53,Wellington,162,19876,0.536,0.192,80555,64472,6026,72,0.699,0.0,0.524,0.273,0.142,0.04,0.097,0.238,171748,0.124,6,8,6,0,0
C00686,2026-06-30,49,Canterbury,151,15010,0.572,0.187,82836,57698,4197,43,0.669,0.124,0.472,0.315,0.138,0.009,0.103,0.265,0,0.019,5,14,6,0,0
C00687,2026-06-30,39,Auckland,53,10149,0.658,0.287,7491,2133,8995,122,0.933,0.018,0.478,0.571,0.126,0.041,0.084,0.0,66965,0.547,1,29,5,3,0
C00688,2026-06-30,28,Bay of Plenty,10,5273,0.677,0.273,2418,1211,3899,75,0.93,0.0,0.468,0.412,0.042,0.125,0.01,0.071,5228,0.248,2,26,2,0,0
C00689,2026-06-30,25,Auckland,32,4329,0.464,0.263,4351,1225,3400,75,0.89,0.104,0.398,0.395,0.057,0.087,0.075,0.027,5622,0.31,3,23,2,2,1
C00690,2026-06-30,35,Waikato,29,9625,0.459,0.297,8995,1819,9442,98,0.909,0.0,0.346,0.567,0.144,0.035,0.124,0.016,151689,0.681,1,30,3,1,0
C00691,2026-06-30,58,Auckland,109,4011,0.262,0.274,4216,2173,2181,31,0.379,0.404,0.399,0.276,0.017,0.058,0.1,0.041,0,0.207,27,5,3,1,0
C00692,2026-06-30,34,Other,84,6619,0.809,0.058,32419,17261,2778,79,0.88,0.236,0.47,0.279,0.056,0.055,0.057,0.116,0,0.376,3,23,3,0,0
C00693,2026-06-30,39,Auckland,114,7302,0.842,0.133,9614,5551,4094,64,0.818,0.082,0.406,0.272,0.074,0.093,0.021,0.062,137220,0.382,3,16,4,0,0
C00694,2026-06-30,21,Wellington,29,2920,0.788,0.244,4033,1443,1760,69,0.905,0.0,0.365,0.362,0.092,0.112,0.07,0.006,0,0.371,2,21,2,0,0
C00695,2026-06-30,26,Waikato,66,6980,0.815,0.237,6612,132,6151,109,0.949,0.114,0.4,0.542,0.148,0.041,0.087,0.062,86865,0.714,3,31,3,3,0
C00696,2026-06-30,29,Canterbury,109,8355,0.928,0.167,17616,7862,4257,58,0.842,0.105,0.454,0.312,0.037,0.069,0.052,0.069,233490,0.416,2,16,4,0,0
C00697,2026-06-30,55,Auckland,136,11646,0.598,0.149,74168,51279,4059,63,0.64,0.009,0.475,0.295,0.082,0.034,0.066,0.282,43269,0.294,8,7,5,0,0
C00698,2026-06-30,40,Bay of Plenty,69,4760,0.808,0.211,13767,7183,2281,54,0.896,0.093,0.47,0.3,0.03,0.077,0.061,0.046,314974,0.117,4,17,4,0,0
C00699,2026-06-30,23,Canterbury,24,2829,0.832,0.167,2650,824,2118,81,1.0,0.012,0.443,0.251,0.05,0.118,0.021,0.056,10031,0.202,6,27,3,1,0
C00700,2026-06-30,56,Wellington,127,16926,0.634,0.28,159835,117160,8126,52,0.723,0.128,0.522,0.332,0.133,0.018,0.168,0.27,0,0.05,3,13,6,0,0
C00701,2026-06-30,51,Bay of Plenty,176,19931,0.716,0.166,80489,36039,9095,63,0.776,0.049,0.44,0.365,0.132,0.038,0.133,0.267,289395,0.331,8,12,6,0,0
C00702,2026-06-30,31,Wellington,115,6850,0.905,0.09,10928,5280,4872,60,0.856,0.082,0.499,0.249,0.038,0.067,0.053,0.047,156904,0.193,4,19,5,0,0
C00703,2026-06-30,58,Wellington,88,4343,0.318,0.373,14156,7485,2964,8,0.368,0.384,0.467,0.239,0.01,0.055,0.046,0.044,13433,0.066,15,7,1,0,0
C00704,2026-06-30,24,Other,73,3118,0.625,0.125,4408,1242,2513,56,0.89,0.127,0.446,0.318,0.037,0.113,0.022,0.0,18376,0.304,3,19,1,0,0
C00705,2026-06-30,37,Waikato,38,3105,0.673,0.285,4645,708,2154,68,1.0,0.077,0.517,0.329,0.0,0.087,0.074,0.05,8379,0.357,4,25,2,0,0
C00706,2026-06-30,61,Wellington,72,3243,0.427,0.313,13171,6144,1670,14,0.259,0.453,0.473,0.211,0.026,0.021,0.119,0.056,0,0.194,18,9,1,0,0
C00707,2026-06-30,35,Canterbury,120,4754,0.941,0.137,13986,6053,3033,67,0.776,0.191,0.576,0.179,0.063,0.053,0.047,0.05,141624,0.21,2,16,4,1,0
C00708,2026-06-30,45,Auckland,105,10141,0.772,0.282,8909,1942,8480,108,0.92,0.074,0.357,0.514,0.108,0.041,0.069,0.071,0,0.722,1,25,4,2,0
C00709,2026-06-30,28,Other,74,4727,0.642,0.156,1601,345,3694,89,0.757,0.0,0.372,0.399,0.053,0.123,0.046,0.038,18320,0.335,3,32,1,0,0
C00710,2026-06-30,53,Waikato,142,12176,0.553,0.203,116460,82387,7311,45,0.63,0.025,0.378,0.282,0.141,0.002,0.074,0.272,271955,0.285,4,10,6,0,0
C00711,2026-06-30,43,Canterbury,37,6889,0.945,0.05,9298,5778,4130,73,0.724,0.167,0.588,0.217,0.049,0.06,0.061,0.075,49453,0.269,5,26,3,0,0
C00712,2026-06-30,22,Auckland,54,6008,0.862,0.237,8103,4734,4227,57,0.855,0.142,0.598,0.284,0.078,0.066,0.063,0.12,228425,0.275,4,16,4,0,0
C00713,2026-06-30,18,Canterbury,6,5274,0.703,0.202,5611,1023,3739,73,0.941,0.0,0.571,0.296,0.038,0.069,0.035,0.003,18834,0.273,3,18,3,1,0
C00714,2026-06-30,53,Auckland,194,13970,0.575,0.188,128850,82297,5517,54,0.714,0.09,0.455,0.3,0.098,0.029,0.116,0.274,323605,0.36,7,19,7,0,0
C00715,2026-06-30,27,Bay of Plenty,54,2504,0.865,0.261,3470,1283,1394,78,0.973,0.0,0.437,0.313,0.035,0.072,0.005,0.043,0,0.33,2,28,2,0,0
C00716,2026-06-30,50,Other,151,11652,0.729,0.209,116207,70899,6820,37,0.714,0.018,0.46,0.289,0.107,0.028,0.106,0.328,164866,0.154,6,12,6,0,0
C00717,2026-06-30,44,Bay of Plenty,83,3544,0.903,0.106,15411,4935,1686,55,0.868,0.2,0.459,0.35,0.034,0.057,0.053,0.062,154667,0.166,5,27,5,0,0
C00718,2026-06-30,51,Auckland,163,4550,0.322,0.188,6558,3245,2877,11,0.292,0.335,0.548,0.202,0.021,0.037,0.101,0.071,18367,0.069,38,0,4,0,0
C00719,2026-06-30,26,Auckland,40,4303,0.832,0.141,4365,1820,2942,58,0.888,0.106,0.416,0.297,0.079,0.088,0.039,0.064,13764,0.235,4,29,2,0,0
C00720,2026-06-30,26,Wellington,31,2545,0.792,0.218,2982,901,1938,58,1.0,0.019,0.429,0.403,0.021,0.1,0.057,0.0,20894,0.283,3,25,2,0,0
C00721,2026-06-30,48,Waikato,98,3766,0.817,0.089,25723,10607,1964,67,0.798,0.064,0.539,0.27,0.059,0.06,0.024,0.088,37098,0.448,3,26,4,0,0
C00722,2026-06-30,29,Other,101,6234,0.831,0.089,16900,7425,2654,64,0.866,0.052,0.484,0.292,0.071,0.053,0.046,0.046,90766,0.421,4,16,4,0,0
C00723,2026-06-30,51,Other,201,13898,0.512,0.297,95591,61686,4847,30,0.7,0.013,0.519,0.287,0.164,0.051,0.12,0.337,319920,0.268,3,17,6,0,0
C00724,2026-06-30,42,Auckland,35,3434,0.881,0.217,3556,702,3039,79,0.965,0.094,0.456,0.369,0.083,0.073,0.018,0.0,8188,0.437,6,23,1,0,0
C00725,2026-06-30,36,Other,51,7079,0.793,0.151,8242,2114,5567,94,0.832,0.041,0.523,0.347,0.13,0.053,0.046,0.01,0,0.632,1,28,5,0,0
C00726,2026-06-30,23,Wellington,1,3231,0.727,0.294,3748,1554,2663,72,0.799,0.0,0.417,0.426,0.051,0.094,0.06,0.073,4756,0.159,5,22,3,1,0
C00727,2026-06-30,36,Other,66,5970,0.853,0.12,12960,4918,3689,53,0.685,0.088,0.495,0.23,0.041,0.102,0.112,0.151,56430,0.196,3,13,4,0,0
C00728,2026-06-30,37,Auckland,85,6732,0.836,0.095,17701,7463,3419,72,0.906,0.123,0.505,0.287,0.031,0.074,0.044,0.13,326802,0.255,3,13,4,0,0
C00729,2026-06-30,34,Wellington,79,6023,0.913,0.137,27503,11040,4295,62,0.78,0.0,0.467,0.234,0.027,0.082,0.032,0.096,0,0.221,5,25,4,0,0
C00730,2026-06-30,55,Waikato,154,16435,0.615,0.145,118103,65861,5812,49,0.821,0.107,0.446,0.277,0.095,0.01,0.126,0.23,146934,0.321,3,17,6,0,0
C00731,2026-06-30,41,Canterbury,54,9752,0.646,0.256,8724,2130,9327,99,0.922,0.104,0.44,0.462,0.144,0.053,0.031,0.0,75142,0.745,2,32,4,1,0
C00732,2026-06-30,34,Other,102,8613,0.671,0.284,7122,1573,7081,99,0.837,0.082,0.475,0.399,0.118,0.051,0.013,0.08,44837,0.751,2,24,4,0,0
C00733,2026-06-30,34,Bay of Plenty,62,8485,0.571,0.223,4602,620,6789,96,0.865,0.076,0.447,0.481,0.116,0.026,0.046,0.044,0,0.661,2,28,5,1,0
C00734,2026-06-30,52,Waikato,122,1977,0.518,0.322,9981,4294,1009,44,0.262,0.417,0.483,0.258,0.0,0.021,0.126,0.063,62591,0.077,47,4,1,0,1
C00735,2026-06-30,46,Auckland,59,4792,0.547,0.291,10738,4038,2586,14,0.247,0.485,0.535,0.159,0.037,0.015,0.135,0.013,0,0.129,41,2,2,0,0
C00736,2026-06-30,53,Bay of Plenty,161,14812,0.524,0.188,140392,92453,8152,45,0.78,0.102,0.426,0.354,0.12,0.0,0.111,0.282,146294,0.245,3,14,6,0,0
C00737,2026-06-30,22,Bay of Plenty,54,4086,0.724,0.279,4662,1755,3327,86,0.915,0.083,0.539,0.352,0.051,0.097,0.049,0.029,0,0.234,3,26,2,0,0
C00738,2026-06-30,40,Bay of Plenty,73,4522,0.678,0.189,10256,5406,2991,59,0.843,0.133,0.48,0.364,0.115,0.116,0.075,0.081,220856,0.318,2,15,4,0,0
C00739,2026-06-30,30,Canterbury,21,2556,0.697,0.209,1225,349,1926,64,1.0,0.022,0.436,0.378,0.08,0.083,0.075,0.033,7586,0.316,3,21,3,1,0
C00740,2026-06-30,42,Bay of Plenty,72,6376,0.615,0.246,9434,2535,4396,79,0.978,0.039,0.355,0.523,0.094,0.071,0.029,0.015,77291,0.547,1,25,3,0,0
C00741,2026-06-30,23,Bay of Plenty,66,9553,0.589,0.237,12785,3311,7923,62,0.928,0.082,0.464,0.355,0.071,0.08,0.069,0.082,52563,0.627,2,27,4,0,0
C00742,2026-06-30,53,Wellington,113,3734,0.328,0.24,5555,2902,2750,26,0.258,0.431,0.587,0.159,0.039,0.071,0.105,0.038,0,0.249,29,0,3,0,0
C00743,2026-06-30,60,Auckland,134,3461,0.565,0.258,7982,2241,1983,36,0.305,0.457,0.502,0.203,0.046,0.0,0.147,0.011,16915,0.079,25,4,2,0,0
C00744,2026-06-30,33,Other,143,6963,0.786,0.174,14957,4600,5644,79,0.838,0.018,0.424,0.416,0.076,0.048,0.076,0.117,111958,0.747,2,28,3,0,0
C00745,2026-06-30,33,Waikato,107,5957,0.93,0.224,19841,10025,3228,62,0.941,0.114,0.438,0.264,0.067,0.089,0.06,0.069,240340,0.127,2,24,4,0,0
C00746,2026-06-30,35,Bay of Plenty,71,7428,0.625,0.242,12825,4376,4495,92,0.76,0.0,0.46,0.46,0.13,0.038,0.09,0.075,154742,0.677,1,22,4,0,0
C00747,2026-06-30,52,Canterbury,101,4593,0.953,0.077,19061,11515,2929,84,0.795,0.0,0.496,0.236,0.055,0.059,0.049,0.057,0,0.309,3,18,3,0,0
C00748,2026-06-30,18,Bay of Plenty,6,2827,0.749,0.286,2500,580,1836,69,0.933,0.045,0.483,0.407,0.033,0.091,0.072,0.0,4848,0.372,6,29,1,1,0
C00749,2026-06-30,45,Auckland,139,17602,0.516,0.254,115903,70979,6374,41,0.736,0.054,0.583,0.302,0.155,0.024,0.11,0.275,295611,0.174,9,11,6,0,0
